Customer_ID,Product_Name,Category,Customer_State,Customer_Segment,Price
CUST-A7BB2F89,Desk Standard,Furniture,New York,Corporate,214.5
CUST-DE05ED03,Camera Pro,Electronics,Florida,Consumer,547.01
CUST-A1DEDFA5,Stapler Pro,Office Supplies,Georgia,Consumer,43.76
CUST-884ED156,Smartwatch Standard,Electronics,New York,Consumer,428.66
CUST-4AF516AA,Accessories Pro,Clothing,California,Home Office,74.45
CUST-130F46E7,Ball Deluxe,Sports,Texas,Home Office,84.86
CUST-E1088CC9,Notebook Deluxe,Office Supplies,Ohio,Consumer,93.1
CUST-421924AF,Paper Clips Deluxe,Office Supplies,Texas,Home Office,51.52
CUST-8C8683F0,Chair Deluxe,Furniture,Washington,Corporate,304.91
CUST-09420DE2,Building Blocks Standard,Toys,New York,Corporate,28.01
CUST-0F596565,Sofa Pro,Furniture,Illinois,Home Office,341.58
CUST-13278299,Textbook Essential,Books,California,Corporate,31.6
CUST-97A4417E,Binder Standard,Office Supplies,Texas,Corporate,74.15
CUST-5596BEB1,Keyboard Deluxe,Technology,Washington,Home Office,125.48
CUST-75BAAE8C,Notebook Basic,Office Supplies,California,Consumer,38.09
CUST-BD49A2C2,Desk Premium,Furniture,Ohio,Consumer,121.65
CUST-52E576FD,Educational Toy Deluxe,Toys,New York,Consumer,37.38
CUST-D4E70AA7,Paper Clips Premium,Office Supplies,Pennsylvania,Consumer,6.21
CUST-1EF91BB3,Paper Clips Premium,Office Supplies,Illinois,Consumer,32.81
CUST-4300B397,Tablet Essential,Technology,New York,Consumer,158.53
CUST-AA9A4EF4,Shoes Deluxe,Sports,California,Consumer,272.34
CUST-44782F15,Shoes Basic,Sports,Texas,Corporate,32.77
CUST-9B1C04E5,Training Equipment Pro,Sports,New York,Consumer,214.7
CUST-C392A20A,Educational Toy Basic,Toys,New York,Consumer,41.4
CUST-6E9A70BC,Fitness Tracker Pro,Sports,Pennsylvania,Consumer,223.35
CUST-6686E6E1,Shoes Pro,Sports,Michigan,Consumer,92.04
CUST-89FC4B5A,Coffee Maker Essential,Home & Kitchen,California,Consumer,154.7
CUST-D27395DA,Children's Book Deluxe,Books,Florida,Consumer,10.75
CUST-448E818F,Skincare Standard,Beauty,California,Home Office,39.93
CUST-5FF2DEB2,Pants Premium,Clothing,Florida,Corporate,88.18
CUST-79DDED05,Action Figure Basic,Toys,California,Consumer,34.36
CUST-A6E81D38,Speaker Deluxe,Electronics,Florida,Consumer,776.98
CUST-FF9AB2E4,Textbook Premium,Books,California,Consumer,12.02
CUST-FB01CF4A,Gaming Console Standard,Electronics,California,Corporate,711.26
CUST-694EA233,Board Game Standard,Toys,California,Corporate,26.02
CUST-09506904,Pen Set Standard,Office Supplies,California,Consumer,80.2
CUST-11E5A45A,Shirt Standard,Clothing,Washington,Consumer,160.3
CUST-6EC24FC9,Cookware Premium,Home & Kitchen,Michigan,Consumer,167.39
CUST-2FF2F358,Paper Clips Standard,Office Supplies,Ohio,Corporate,63.54
CUST-4A54F772,Television Deluxe,Electronics,New York,Consumer,290.07
CUST-6A9B17B6,Biography Basic,Books,Pennsylvania,Corporate,36.2
CUST-6A2A91CB,Shoes Premium,Sports,New York,Corporate,36.59
CUST-9A5AFF0C,Children's Book Premium,Books,Florida,Home Office,26.92
CUST-3868203B,Cabinet Standard,Furniture,Pennsylvania,Consumer,386.27
CUST-72FD3551,Shirt Basic,Clothing,Illinois,Home Office,172.91
CUST-BBD71237,Educational Toy Deluxe,Toys,Washington,Home Office,36.34
CUST-24580F09,Nail Polish Deluxe,Beauty,New York,Consumer,13.71
CUST-3F992A31,Beauty Tool Deluxe,Beauty,Washington,Home Office,16.27
CUST-1FF2899F,Charger Pro,Electronics,New York,Consumer,143.81
CUST-C2D63DA5,Cookware Basic,Home & Kitchen,Ohio,Consumer,180.81
CUST-CBE7A54F,Pen Set Essential,Office Supplies,Pennsylvania,Consumer,53.11
CUST-46EFE790,Charger Essential,Electronics,California,Consumer,407.2
CUST-55F6443A,Apparel Basic,Sports,Ohio,Consumer,186.41
CUST-A6D87873,Puzzle Standard,Toys,Georgia,Corporate,57.7
CUST-94D08405,Dress Basic,Clothing,California,Home Office,88.55
CUST-D34E0550,Puzzle Standard,Toys,Illinois,Consumer,40.42
CUST-22D697E8,Sofa Standard,Furniture,Texas,Consumer,174.26
CUST-CF6BD417,Pants Deluxe,Clothing,California,Consumer,38.85
CUST-9B298939,Pants Essential,Clothing,New York,Consumer,23.95
CUST-9E4763ED,Reference Guide Deluxe,Books,California,Home Office,33.1
CUST-C8CD1C9A,Drawer Deluxe,Furniture,Washington,Corporate,80.85
CUST-4E17C5B4,Charger Essential,Electronics,Ohio,Consumer,67.52
CUST-F4AAD2AC,Coffee Maker Standard,Home & Kitchen,Washington,Consumer,33.12
CUST-D4B2C46B,Haircare Pro,Beauty,Ohio,Consumer,32.12
CUST-73FDCA35,Apparel Standard,Sports,California,Consumer,125.32
CUST-B37DBB59,Pen Set Basic,Office Supplies,Pennsylvania,Consumer,75.31
CUST-328A49F7,Protection Gear Deluxe,Sports,New York,Home Office,208.15
CUST-0C1BE62E,Speaker Pro,Electronics,California,Consumer,763.07
CUST-ED885119,Biography Deluxe,Books,Florida,Consumer,14.2
CUST-BE285648,Pants Standard,Clothing,Illinois,Consumer,65.62
CUST-EDD9B98A,Shoes Pro,Clothing,Illinois,Corporate,179.19
CUST-61A1A143,Phone Essential,Technology,California,Corporate,455.05
CUST-0B628613,Mouse Essential,Technology,Washington,Corporate,965.54
CUST-75EF668F,Toaster Essential,Home & Kitchen,Ohio,Consumer,195.92
CUST-4FA8D308,Printer Essential,Electronics,New York,Home Office,475.83
CUST-AA5D98D3,Reference Guide Standard,Books,New York,Home Office,35.99
CUST-88643B82,Skincare Standard,Beauty,California,Home Office,11.38
CUST-1C5B2A6F,Coffee Maker Premium,Home & Kitchen,Pennsylvania,Consumer,89.31
CUST-050DC158,Jacket Deluxe,Clothing,Texas,Corporate,38.88
CUST-C9495955,Tablet Premium,Technology,California,Consumer,310.72
CUST-C4D424A0,Phone Premium,Technology,Illinois,Consumer,144.93
CUST-3CB301E5,Board Game Essential,Toys,California,Consumer,31.21
CUST-36CE358E,Blender Basic,Home & Kitchen,New York,Consumer,37.47
CUST-A904861D,Knife Set Deluxe,Home & Kitchen,New York,Corporate,52.19
CUST-26881BF1,Speaker Standard,Electronics,Florida,Corporate,476.8
CUST-D06950CF,Keyboard Essential,Technology,New York,Corporate,711.96
CUST-40BF6169,Mouse Premium,Technology,New York,Corporate,794.16
CUST-11F6C8DA,File Cabinet Deluxe,Office Supplies,Texas,Corporate,33.11
CUST-5FE39B1B,Children's Book Basic,Books,Pennsylvania,Consumer,27.16
CUST-1FBCA1AC,Laptop Standard,Technology,California,Consumer,135.24
CUST-A9D542A9,Stapler Essential,Office Supplies,Michigan,Consumer,70.14
CUST-5C09470A,Biography Premium,Books,Washington,Consumer,33.48
CUST-7EF6F4DD,Shoes Deluxe,Clothing,Florida,Corporate,90.13
CUST-EC60E0E8,Headphones Basic,Technology,New York,Consumer,167.57
CUST-977BAD15,Haircare Basic,Beauty,California,Corporate,34.71
CUST-DDDF87AD,Fitness Tracker Pro,Sports,Texas,Home Office,93.89
CUST-3CA2E5C8,Coffee Maker Standard,Home & Kitchen,Texas,Home Office,98.67
CUST-CBED340E,Stapler Standard,Office Supplies,California,Consumer,94.64
CUST-DBB0DE6D,Dress Essential,Clothing,California,Consumer,79.47
CUST-E056C5FD,Notebook Basic,Office Supplies,Georgia,Consumer,35.85
CUST-7DF7F1AA,Desk Organizer Deluxe,Office Supplies,Ohio,Corporate,24.31
CUST-18EA15F8,Camera Standard,Electronics,Washington,Corporate,682.49
CUST-F7E56065,Apparel Basic,Sports,Texas,Consumer,19.07
CUST-767925AA,Fitness Tracker Basic,Sports,Pennsylvania,Home Office,42.13
CUST-6D1C21D9,Blender Basic,Home & Kitchen,Texas,Corporate,186.31
CUST-01ABFA68,Training Equipment Deluxe,Sports,California,Corporate,65.2
CUST-584DC996,Television Pro,Electronics,Texas,Consumer,72.87
CUST-8F046E51,Face Mask Deluxe,Beauty,Texas,Consumer,15.94
CUST-AAA6BDFD,Shoes Premium,Sports,Michigan,Consumer,117.32
CUST-66C46838,Printer Deluxe,Electronics,New York,Consumer,616.11
CUST-76B61799,Smartwatch Premium,Electronics,Washington,Consumer,378.23
CUST-F01BBE90,Binder Pro,Office Supplies,California,Corporate,73.6
CUST-FC95A9F6,Biography Pro,Books,California,Home Office,12.66
CUST-2B003B42,Jacket Deluxe,Clothing,California,Corporate,118.1
CUST-B885C768,Textbook Premium,Books,California,Consumer,11.13
CUST-4CEEA1DD,Keyboard Pro,Technology,Florida,Home Office,940.52
CUST-5C7392F0,Biography Essential,Books,Illinois,Corporate,44.94
CUST-9ECEBA0E,Shoes Pro,Sports,California,Consumer,100.8
CUST-5130ABC3,Paper Clips Pro,Office Supplies,Michigan,Consumer,88.1
CUST-5134EE2C,Knife Set Premium,Home & Kitchen,Texas,Home Office,142.5
CUST-975F99EF,Chair Standard,Furniture,California,Consumer,114.22
CUST-2674443F,Beauty Tool Standard,Beauty,Illinois,Consumer,124.2
CUST-30313C0E,Skincare Deluxe,Beauty,Pennsylvania,Consumer,22.42
CUST-48930100,Face Mask Pro,Beauty,New York,Consumer,36.07
CUST-9F311121,Pen Set Essential,Office Supplies,California,Consumer,61.14
CUST-5CFC0DC7,Speaker Basic,Electronics,California,Consumer,299.77
CUST-EAB90957,Sweater Premium,Clothing,Texas,Consumer,154.74
CUST-091F12EF,Biography Standard,Books,Ohio,Consumer,17.58
CUST-3787E9E8,Desk Essential,Furniture,Texas,Corporate,305.76
CUST-3F243431,Sweater Pro,Clothing,Pennsylvania,Corporate,183.78
CUST-9005A212,Desk Premium,Furniture,New York,Corporate,338.73
CUST-A423D1A9,Training Equipment Basic,Sports,Illinois,Corporate,277.85
CUST-D454A484,Protection Gear Pro,Sports,Washington,Corporate,145.32
CUST-64B83BB9,Laptop Pro,Technology,California,Consumer,227.03
CUST-8018CDB1,Racket Basic,Sports,Illinois,Corporate,139.31
CUST-554779EB,Ball Basic,Sports,California,Corporate,18.45
CUST-983DB52D,Stapler Pro,Office Supplies,California,Consumer,40.67
CUST-0A1B1CE2,Face Mask Essential,Beauty,Texas,Consumer,35.0
CUST-E9782F90,Smartwatch Standard,Electronics,Washington,Consumer,378.8
CUST-1303B706,Apparel Pro,Sports,Texas,Corporate,194.66
CUST-A726BE1D,Cabinet Standard,Furniture,Texas,Consumer,317.92
CUST-E5134F6F,Reference Guide Basic,Books,California,Home Office,34.55
CUST-317949DF,Fitness Tracker Standard,Sports,Illinois,Consumer,177.05
CUST-55B1BD74,File Cabinet Basic,Office Supplies,Texas,Consumer,9.64
CUST-F0FFC94C,Mouse Basic,Technology,Georgia,Consumer,676.93
CUST-E1424E09,Sweater Premium,Clothing,Florida,Home Office,22.39
CUST-FB40271D,Puzzle Essential,Toys,California,Consumer,33.3
CUST-C6BF1520,Chair Basic,Furniture,Florida,Consumer,473.95
CUST-6CB790F4,Smartwatch Pro,Electronics,California,Consumer,401.31
CUST-9AA18D19,Speaker Pro,Electronics,California,Consumer,719.41
CUST-A47D86AB,Skincare Premium,Beauty,Illinois,Corporate,105.44
CUST-285EE8B2,Jacket Basic,Clothing,Washington,Corporate,61.13
CUST-A9EACC7A,Mouse Essential,Technology,Florida,Home Office,755.53
CUST-DEE3466B,Pen Set Deluxe,Office Supplies,New York,Corporate,49.58
CUST-D5502845,Speaker Standard,Electronics,Texas,Consumer,561.86
CUST-20394A1F,Puzzle Essential,Toys,California,Consumer,66.2
CUST-6630AAE4,Haircare Pro,Beauty,Michigan,Home Office,16.15
CUST-DD284D41,Biography Standard,Books,Texas,Consumer,32.65
CUST-12C15699,Toaster Essential,Home & Kitchen,Florida,Corporate,65.48
CUST-DF532EAA,Children's Book Standard,Books,New York,Consumer,12.76
CUST-0B2AFB0D,Cabinet Pro,Furniture,California,Consumer,70.78
CUST-2B6F8076,Dress Essential,Clothing,Washington,Consumer,77.44
CUST-0CC305E8,Smartwatch Essential,Electronics,California,Corporate,284.31
CUST-DBCE9F84,Training Equipment Basic,Sports,Illinois,Consumer,155.12
CUST-44EDAC22,Nail Polish Pro,Beauty,Georgia,Consumer,30.87
CUST-7D14B063,Remote Control Car Deluxe,Toys,California,Consumer,39.77
CUST-C378CEA8,Tablet Premium,Technology,Illinois,Consumer,351.41
CUST-156CBDE8,Pen Set Basic,Office Supplies,California,Consumer,99.96
CUST-B7ACF6AE,Shirt Basic,Clothing,Pennsylvania,Consumer,182.17
CUST-01228B5A,Makeup Standard,Beauty,New York,Corporate,74.41
CUST-369FC6C8,Speaker Basic,Electronics,Illinois,Consumer,426.96
CUST-CA63B13A,Gaming Console Essential,Electronics,California,Corporate,474.76
CUST-F6EF41D0,Coffee Maker Standard,Home & Kitchen,Washington,Consumer,47.23
CUST-E8CC71D1,Drawer Basic,Furniture,California,Consumer,479.66
CUST-ED42E79C,Pen Set Pro,Office Supplies,Michigan,Corporate,41.7
CUST-E2DFD2D1,Mouse Premium,Technology,New York,Corporate,347.11
CUST-137EA0C1,Desk Pro,Furniture,Illinois,Consumer,354.6
CUST-F5F6D9FA,Shoes Premium,Sports,New York,Consumer,286.98
CUST-D7D95AE4,Educational Toy Standard,Toys,California,Consumer,74.78
CUST-B3C57DF1,Smartwatch Essential,Electronics,New York,Home Office,51.12
CUST-48BCC9A7,Reference Guide Standard,Books,California,Home Office,18.64
CUST-BAE979B0,Apparel Pro,Sports,New York,Home Office,179.06
CUST-09E1B16D,Utensils Essential,Home & Kitchen,Florida,Corporate,25.83
CUST-00AD01DD,Reference Guide Standard,Books,Pennsylvania,Consumer,26.2
CUST-E385CCDF,Cookbook Essential,Books,Washington,Corporate,39.85
CUST-6201A792,Phone Basic,Technology,New York,Consumer,763.58
CUST-1D9C94DA,Monitor Deluxe,Technology,New York,Corporate,382.6
CUST-15377A71,Notebook Standard,Office Supplies,California,Consumer,16.23
CUST-CE476158,Beauty Tool Premium,Beauty,Washington,Corporate,27.29
CUST-10F4225E,Beauty Tool Standard,Beauty,Pennsylvania,Home Office,83.1
CUST-F9075051,Fitness Tracker Standard,Sports,Michigan,Home Office,19.28
CUST-DAF5F90F,Coffee Maker Essential,Home & Kitchen,California,Consumer,53.57
CUST-EF379065,Novel Standard,Books,Illinois,Corporate,12.07
CUST-B720F1B3,Self-Help Book Premium,Books,Pennsylvania,Corporate,28.08
CUST-3685F1D5,Smartwatch Premium,Electronics,New York,Consumer,159.04
CUST-54EF6225,Drawer Essential,Furniture,Illinois,Consumer,259.76
CUST-7323A2EE,Speaker Basic,Electronics,Illinois,Home Office,144.99
CUST-37918690,Educational Toy Essential,Toys,Florida,Corporate,60.74
CUST-BEA8C3AE,Ball Basic,Sports,California,Consumer,30.75
CUST-55C18A02,Makeup Standard,Beauty,Texas,Consumer,106.56
CUST-31611F42,Racket Basic,Sports,Florida,Consumer,18.34
CUST-975C273F,Stapler Deluxe,Office Supplies,Texas,Consumer,29.59
CUST-4A9E0C6F,Sofa Standard,Furniture,New York,Consumer,325.81
CUST-D38E6461,Shoes Premium,Clothing,Michigan,Consumer,164.39
CUST-92ADAE88,Board Game Deluxe,Toys,Texas,Consumer,39.36
CUST-62CAFE98,Tablet Premium,Technology,Washington,Consumer,454.95
CUST-7D1F5AA5,Self-Help Book Premium,Books,Florida,Corporate,47.09
CUST-E9D46C2E,Coffee Maker Basic,Home & Kitchen,Texas,Consumer,183.46
CUST-89FAEFE9,Cookbook Basic,Books,Texas,Consumer,48.63
CUST-DD15FF57,Reference Guide Premium,Books,Florida,Consumer,41.21
CUST-85192A0D,Keyboard Pro,Technology,Pennsylvania,Consumer,644.4
CUST-0090BEE5,Notebook Essential,Office Supplies,Pennsylvania,Consumer,22.14
CUST-1F422582,Educational Toy Essential,Toys,Illinois,Home Office,34.69
CUST-8E9E4000,Keyboard Basic,Technology,Michigan,Corporate,778.5
CUST-09B7CFDB,Phone Premium,Technology,Illinois,Corporate,324.19
CUST-648383C6,Protection Gear Basic,Sports,Michigan,Consumer,284.62
CUST-B6CCD89A,Keyboard Pro,Technology,New York,Corporate,320.03
CUST-AEFB49ED,Training Equipment Pro,Sports,New York,Home Office,85.79
CUST-82722AAF,Children's Book Standard,Books,Texas,Corporate,35.21
CUST-89F6746B,Tablet Standard,Technology,California,Corporate,494.59
CUST-D42D9D1F,Cookbook Essential,Books,New York,Consumer,25.86
CUST-1B793C39,Television Standard,Electronics,Texas,Corporate,600.07
CUST-5AFE9078,Television Pro,Electronics,Florida,Corporate,461.77
CUST-EDC3CE77,Television Basic,Electronics,Texas,Corporate,142.99
CUST-77569A8C,Children's Book Standard,Books,Pennsylvania,Consumer,21.11
CUST-1C363F41,Makeup Essential,Beauty,Florida,Consumer,136.93
CUST-48CEE799,Board Game Premium,Toys,Florida,Consumer,73.77
CUST-38FC0987,Ball Standard,Sports,Florida,Corporate,277.24
CUST-F6BFC28A,Table Standard,Furniture,Pennsylvania,Home Office,315.96
CUST-13032834,Shirt Pro,Clothing,Pennsylvania,Corporate,103.73
CUST-F21E4167,Smartwatch Basic,Electronics,Pennsylvania,Consumer,783.27
CUST-8C6C0826,Fitness Tracker Essential,Sports,Texas,Consumer,230.7
CUST-DFA19B24,Remote Control Car Basic,Toys,Florida,Corporate,74.71
CUST-C4ED5672,Textbook Premium,Books,Ohio,Home Office,19.85
CUST-5F4980B7,Desk Organizer Pro,Office Supplies,Florida,Consumer,13.35
CUST-FDF00DF8,Accessories Pro,Clothing,California,Consumer,190.15
CUST-4128BDD1,Face Mask Deluxe,Beauty,Washington,Consumer,145.72
CUST-E8655C7C,Nail Polish Basic,Beauty,Washington,Home Office,116.46
CUST-57B8356A,Dinnerware Basic,Home & Kitchen,California,Consumer,22.42
CUST-CA6A60B7,Apparel Pro,Sports,California,Corporate,66.92
CUST-2CACB141,Puzzle Essential,Toys,California,Corporate,77.47
CUST-C09F27A6,Puzzle Deluxe,Toys,California,Corporate,17.05
CUST-772F8CF8,Fragrance Standard,Beauty,Pennsylvania,Consumer,10.45
CUST-99DFAF62,Notebook Essential,Office Supplies,California,Corporate,31.19
CUST-E690C669,Training Equipment Deluxe,Sports,Texas,Home Office,139.23
CUST-B0FC8055,Remote Control Car Essential,Toys,Florida,Consumer,66.24
CUST-D1053738,Reference Guide Standard,Books,California,Corporate,47.07
CUST-5716A4E2,Face Mask Basic,Beauty,California,Consumer,81.1
CUST-53BE5610,Utensils Deluxe,Home & Kitchen,Washington,Consumer,106.07
CUST-6AB1D3DE,Textbook Basic,Books,Texas,Consumer,43.86
CUST-BDAB0AFF,Dinnerware Essential,Home & Kitchen,Florida,Consumer,45.2
CUST-4101E9C3,Apparel Essential,Sports,Texas,Corporate,248.49
CUST-74C58581,Textbook Basic,Books,New York,Consumer,21.67
CUST-7AA06E22,Nail Polish Pro,Beauty,Washington,Corporate,90.6
CUST-1A1D2694,Keyboard Essential,Technology,Washington,Consumer,606.65
CUST-09F85183,Training Equipment Essential,Sports,Georgia,Consumer,297.72
CUST-B23DA18D,Fragrance Deluxe,Beauty,Texas,Corporate,130.93
CUST-4893BCDE,Shirt Standard,Clothing,California,Consumer,189.18
CUST-3917BB05,Phone Essential,Technology,California,Consumer,507.57
CUST-42F9EF8B,Coffee Maker Standard,Home & Kitchen,Illinois,Corporate,28.36
CUST-D64F7756,Chair Premium,Furniture,New York,Home Office,103.08
CUST-E2B08A57,Jacket Premium,Clothing,New York,Consumer,156.91
CUST-4C2A29BA,Self-Help Book Basic,Books,Illinois,Corporate,34.43
CUST-E5CD09B5,Accessories Basic,Clothing,New York,Home Office,97.41
CUST-BF5A2F77,Jacket Basic,Clothing,New York,Consumer,156.27
CUST-39E08B7B,Remote Control Car Pro,Toys,Florida,Home Office,33.27
CUST-27F18814,Knife Set Essential,Home & Kitchen,Florida,Corporate,193.11
CUST-2FCE40E6,Remote Control Car Basic,Toys,California,Home Office,46.75
CUST-11808920,Accessories Deluxe,Clothing,Washington,Corporate,45.98
CUST-BD3728A6,Children's Book Premium,Books,Texas,Consumer,41.79
CUST-52912EEE,Training Equipment Standard,Sports,Pennsylvania,Consumer,78.33
CUST-E19D6FAA,Jacket Standard,Clothing,California,Consumer,183.94
CUST-9D0FA532,Tablet Basic,Technology,California,Consumer,384.19
CUST-0259DF4E,Laptop Deluxe,Technology,New York,Corporate,438.93
CUST-423D78CC,Binder Basic,Office Supplies,New York,Consumer,19.97
CUST-B05DC43D,Training Equipment Premium,Sports,California,Corporate,27.8
CUST-9CACEF8A,Table Pro,Furniture,California,Corporate,393.07
CUST-BA81156A,Self-Help Book Deluxe,Books,California,Consumer,18.91
CUST-67081DC6,Bookcase Deluxe,Furniture,New York,Corporate,289.99
CUST-7870D373,Action Figure Deluxe,Toys,Texas,Corporate,20.82
CUST-955BC3CC,Jacket Essential,Clothing,California,Corporate,22.52
CUST-29B86A64,Sweater Pro,Clothing,Florida,Consumer,160.45
CUST-3F2F57CD,Coffee Maker Deluxe,Home & Kitchen,California,Consumer,188.05
CUST-000520BE,Jacket Standard,Clothing,Washington,Corporate,107.72
CUST-83E32B59,Toaster Deluxe,Home & Kitchen,Illinois,Consumer,100.99
CUST-40A0A0D8,Beauty Tool Essential,Beauty,New York,Consumer,16.03
CUST-D8BC8F31,Nail Polish Pro,Beauty,Texas,Consumer,40.37
CUST-46FADAB7,Educational Toy Pro,Toys,California,Consumer,57.96
CUST-1613EA6A,Pen Set Premium,Office Supplies,Texas,Home Office,67.94
CUST-4AC38B74,Makeup Standard,Beauty,Washington,Consumer,61.26
CUST-6BF830F9,Pen Set Pro,Office Supplies,California,Consumer,44.09
CUST-785CD10E,Charger Basic,Electronics,Texas,Home Office,568.48
CUST-AC037F2A,Chair Premium,Furniture,Texas,Consumer,270.35
CUST-F3C21DAE,Television Premium,Electronics,Michigan,Corporate,97.22
CUST-D1CEFE4E,Action Figure Basic,Toys,Illinois,Corporate,15.4
CUST-34D0A4C1,Television Basic,Electronics,Illinois,Consumer,261.77
CUST-34ACA364,Doll Premium,Toys,Pennsylvania,Consumer,53.88
CUST-2686EBBD,Shirt Deluxe,Clothing,California,Consumer,126.46
CUST-AB705567,Drawer Essential,Furniture,California,Corporate,286.99
CUST-0E87A766,Desk Pro,Furniture,Washington,Consumer,55.36
CUST-07C77C25,Sweater Premium,Clothing,Pennsylvania,Consumer,100.61
CUST-B3D1F819,Pen Set Pro,Office Supplies,California,Consumer,82.22
CUST-E9CD98D6,Desk Organizer Essential,Office Supplies,California,Corporate,63.83
CUST-2AAC68BD,Nail Polish Premium,Beauty,Illinois,Corporate,66.19
CUST-CDA0C6B6,File Cabinet Basic,Office Supplies,Texas,Consumer,47.02
CUST-41B0D911,Haircare Essential,Beauty,Florida,Consumer,66.53
CUST-6201CDED,Shoes Standard,Sports,New York,Consumer,190.81
CUST-56A5F837,Charger Basic,Electronics,Michigan,Consumer,87.51
CUST-90B45EE2,Remote Control Car Essential,Toys,California,Corporate,19.22
CUST-2791C8EF,Skincare Pro,Beauty,Georgia,Consumer,123.31
CUST-4FC2BFAA,Desk Organizer Basic,Office Supplies,Michigan,Consumer,54.04
CUST-5DCD94C0,Phone Standard,Technology,California,Consumer,710.9
CUST-702D0DD0,File Cabinet Standard,Office Supplies,Illinois,Consumer,31.66
CUST-8493B62D,Protection Gear Pro,Sports,California,Corporate,67.12
CUST-9388C6E7,Textbook Deluxe,Books,Michigan,Home Office,31.6
CUST-B6BF8745,Camera Deluxe,Electronics,Washington,Home Office,459.83
CUST-CED55DF2,Gaming Console Deluxe,Electronics,Pennsylvania,Consumer,373.6
CUST-D4920C8A,Building Blocks Premium,Toys,Washington,Consumer,25.67
CUST-3E8F39BC,Speaker Deluxe,Electronics,Illinois,Corporate,332.67
CUST-DAE62E3F,Blender Premium,Home & Kitchen,Ohio,Consumer,144.51
CUST-1AB1FF6E,Action Figure Premium,Toys,New York,Corporate,79.07
CUST-3036B16F,Headphones Deluxe,Technology,California,Consumer,644.16
CUST-AF2C9DBC,Utensils Premium,Home & Kitchen,Florida,Consumer,55.65
CUST-26360CBD,Mouse Essential,Technology,Michigan,Consumer,388.95
CUST-558338AC,Pants Essential,Clothing,Texas,Home Office,157.34
CUST-AD5990A4,Textbook Premium,Books,Pennsylvania,Consumer,13.37
CUST-4A271770,Printer Essential,Electronics,Texas,Consumer,124.2
CUST-77666A4C,Blender Standard,Home & Kitchen,California,Corporate,31.11
CUST-FEC39021,Shoes Deluxe,Sports,California,Home Office,100.24
CUST-34A3060A,Chair Essential,Furniture,Pennsylvania,Consumer,435.87
CUST-FD5CFAD9,Board Game Essential,Toys,California,Consumer,66.9
CUST-E7A3031A,Monitor Standard,Technology,California,Home Office,640.5
CUST-B88A1EBE,Shoes Premium,Sports,Pennsylvania,Corporate,189.15
CUST-EFC63EF4,Phone Essential,Technology,New York,Consumer,110.83
CUST-DED23E20,Building Blocks Standard,Toys,Georgia,Consumer,21.53
CUST-D3442B4D,Action Figure Pro,Toys,Illinois,Corporate,19.5
CUST-2B471F8C,Fragrance Standard,Beauty,Texas,Corporate,56.27
CUST-18D46E07,Drawer Deluxe,Furniture,New York,Home Office,311.54
CUST-C412DC7C,Sweater Pro,Clothing,California,Corporate,192.37
CUST-68AA63CA,Educational Toy Deluxe,Toys,Pennsylvania,Consumer,15.16
CUST-5CB255D8,Desk Organizer Premium,Office Supplies,California,Corporate,78.51
CUST-5AD95877,Table Premium,Furniture,Florida,Home Office,242.12
CUST-F4275822,Notebook Premium,Office Supplies,New York,Corporate,83.23
CUST-4B28025A,Headphones Deluxe,Technology,Washington,Consumer,811.38
CUST-8F008D1F,Skincare Essential,Beauty,Michigan,Consumer,20.68
CUST-512AA2FF,Bookcase Basic,Furniture,California,Consumer,141.88
CUST-D22870E8,Sweater Basic,Clothing,Ohio,Home Office,34.47
CUST-638280EA,Dress Pro,Clothing,Pennsylvania,Home Office,28.52
CUST-4FA7B9E6,Desk Organizer Essential,Office Supplies,California,Corporate,47.56
CUST-98F5783B,Face Mask Premium,Beauty,Pennsylvania,Consumer,78.39
CUST-DC4CE2B9,Cookware Standard,Home & Kitchen,Pennsylvania,Corporate,165.45
CUST-6EA055B6,Keyboard Deluxe,Technology,California,Home Office,955.18
CUST-B962E3FF,Laptop Pro,Technology,New York,Consumer,589.68
CUST-9E49FE90,Nail Polish Essential,Beauty,Illinois,Home Office,79.62
CUST-45C6D129,Printer Premium,Electronics,Illinois,Consumer,522.84
CUST-311006E3,Textbook Standard,Books,Illinois,Consumer,32.11
CUST-9A1432BC,Self-Help Book Premium,Books,Illinois,Consumer,28.28
CUST-87ACD2A0,Notebook Pro,Office Supplies,Washington,Consumer,98.77
CUST-409745ED,Phone Deluxe,Technology,Pennsylvania,Consumer,838.33
CUST-2AD94985,Jacket Pro,Clothing,Georgia,Corporate,138.05
CUST-B93BC5E2,Apparel Essential,Sports,Pennsylvania,Consumer,68.6
CUST-5C027BEB,Tablet Premium,Technology,California,Corporate,446.12
CUST-A5E80353,Jacket Basic,Clothing,California,Corporate,47.54
CUST-5113F4E0,Doll Pro,Toys,New York,Corporate,33.55
CUST-A9D9FF66,Drawer Essential,Furniture,Illinois,Consumer,65.09
CUST-4DE32B2C,Desk Organizer Premium,Office Supplies,New York,Consumer,87.9
CUST-D3920309,Haircare Essential,Beauty,Texas,Home Office,95.76
CUST-5884E1CF,Mouse Deluxe,Technology,Texas,Home Office,973.76
CUST-23B82C57,Dress Standard,Clothing,Texas,Home Office,160.74
CUST-07EA62AC,Building Blocks Standard,Toys,California,Consumer,67.95
CUST-E08FF88E,Board Game Standard,Toys,Florida,Home Office,72.38
